V0 (1) = 800.000
#  i    sp levels      j     sp levels     k     sp levels     l     sp levels    isospin   V_pair
   8     -4.228309     7     -4.228309     3    -11.317252     4    -11.317252     1      4.087395
   8     -4.228309     7     -4.228309     3    -11.317252     5    -11.302825     1      2.365988
   8     -4.228309     7     -4.228309     3    -11.317252     6    -11.302825     1      2.443490
   8     -4.228309     7     -4.228309     3    -11.317252     7     -4.228309     1     -2.987711
   8     -4.228309     7     -4.228309     3    -11.317252     8     -4.228309     1      1.552799
   8     -4.228309     7     -4.228309     4    -11.317252     1    -26.623512     1      3.942932
   8     -4.228309     7     -4.228309     4    -11.317252     2    -26.623512     1      0.000084
   8     -4.228309     7     -4.228309     4    -11.317252     3    -11.317252     1     -4.087395
   8     -4.228309     7     -4.228309     4    -11.317252     5    -11.302825     1      2.443490
   8     -4.228309     7     -4.228309     4    -11.317252     6    -11.302825     1     -2.365988
   8     -4.228309     7     -4.228309     4    -11.317252     7     -4.228309     1      1.552799
   8     -4.228309     7     -4.228309     4    -11.317252     8     -4.228309     1      2.987711
   8     -4.228309     7     -4.228309     5    -11.302825     1    -26.623512     1      2.282205
   8     -4.228309     7     -4.228309     5    -11.302825     2    -26.623512     1     -2.965656
   8     -4.228309     7     -4.228309     5    -11.302825     3    -11.317252     1     -2.365988
   8     -4.228309     7     -4.228309     5    -11.302825     4    -11.317252     1     -2.443490
   8     -4.228309     7     -4.228309     5    -11.302825     6    -11.302825     1     -4.095678
   8     -4.228309     7     -4.228309     5    -11.302825     7     -4.228309     1      2.680259
   8     -4.228309     7     -4.228309     5    -11.302825     8     -4.228309     1     -0.006041
   8     -4.228309     7     -4.228309     6    -11.302825     1    -26.623512     1      2.965656
   8     -4.228309     7     -4.228309     6    -11.302825     2    -26.623512     1      2.282205
   8     -4.228309     7     -4.228309     6    -11.302825     3    -11.317252     1     -2.443490
   8     -4.228309     7     -4.228309     6    -11.302825     4    -11.317252     1      2.365988
   8     -4.228309     7     -4.228309     6    -11.302825     5    -11.302825     1      4.095678
   8     -4.228309     7     -4.228309     6    -11.302825     7     -4.228309     1      0.006041
   8     -4.228309     7     -4.228309     6    -11.302825     8     -4.228309     1      2.680259
   8     -4.228309     7     -4.228309     7     -4.228309     1    -26.623512     1     -2.791819
   8     -4.228309     7     -4.228309     7     -4.228309     2    -26.623512     1     -1.827831
   8     -4.228309     7     -4.228309     7     -4.228309     3    -11.317252     1      2.987711
   8     -4.228309     7     -4.228309     7     -4.228309     4    -11.317252     1     -1.552799
   8     -4.228309     7     -4.228309     7     -4.228309     5    -11.302825     1     -2.680259
   8     -4.228309     7     -4.228309     7     -4.228309     6    -11.302825     1     -0.006041
   8     -4.228309     7     -4.228309     7     -4.228309     8     -4.228309     1     -3.338471
   8     -4.228309     7     -4.228309     8     -4.228309     1    -26.623512     1      1.827831
   8     -4.228309     7     -4.228309     8     -4.228309     2    -26.623512     1     -2.791819
   8     -4.228309     7     -4.228309     8     -4.228309     3    -11.317252     1     -1.552799
   8     -4.228309     7     -4.228309     8     -4.228309     4    -11.317252     1     -2.987711
   8     -4.228309     7     -4.228309     8     -4.228309     5    -11.302825     1      0.006041
   8     -4.228309     7     -4.228309     8     -4.228309     6    -11.302825     1     -2.680259
   8     -4.228309     7     -4.228309     8     -4.228309     7     -4.228309     1      3.338471
V0 (2) = 800.000
   1    -24.643786     2    -24.643786     1    -24.643786     2    -24.643786     2     12.609142
   1    -24.643786     2    -24.643786     1    -24.643786     3     -9.481487     2     -0.000082
   1    -24.643786     2    -24.643786     1    -24.643786     4     -9.481487     2     -8.119720
   1    -24.643786     2    -24.643786     1    -24.643786     5     -9.467108     2     -4.699597
   1    -24.643786     2    -24.643786     1    -24.643786     6     -9.467108     2      6.240445
   1    -24.643786     2    -24.643786     1    -24.643786     7     -2.555813     2      5.280200
   1    -24.643786     2    -24.643786     1    -24.643786     8     -2.555813     2      3.534729
   1    -24.643786     2    -24.643786     2    -24.643786     1    -24.643786     2    -12.609142
   1    -24.643786     2    -24.643786     2    -24.643786     3     -9.481487     2     -8.119720
   1    -24.643786     2    -24.643786     2    -24.643786     4     -9.481487     2      0.000082
   1    -24.643786     2    -24.643786     2    -24.643786     5     -9.467108     2     -6.240445
   1    -24.643786     2    -24.643786     2    -24.643786     6     -9.467108     2     -4.699597
   1    -24.643786     2    -24.643786     2    -24.643786     7     -2.555813     2     -3.534729
   1    -24.643786     2    -24.643786     2    -24.643786     8     -2.555813     2      5.280200
   1    -24.643786     2    -24.643786     3     -9.481487     1    -24.643786     2      0.000082
   1    -24.643786     2    -24.643786     3     -9.481487     2    -24.643786     2      8.119720
   1    -24.643786     2    -24.643786     3     -9.481487     4     -9.481487     2     -6.387665
   1    -24.643786     2    -24.643786     3     -9.481487     5     -9.467108     2     -3.697314
   1    -24.643786     2    -24.643786     3     -9.481487     6     -9.467108     2      3.967687
   1    -24.643786     2    -24.643786     3     -9.481487     7     -2.555813     2      4.275770
   1    -24.643786     2    -24.643786     3     -9.481487     8     -2.555813     2      2.305768
   1    -24.643786     2    -24.643786     4     -9.481487     1    -24.643786     2      8.119720
   1    -24.643786     2    -24.643786     4     -9.481487     2    -24.643786     2     -0.000082
   1    -24.643786     2    -24.643786     4     -9.481487     3     -9.481487     2      6.387665
   1    -24.643786     2    -24.643786     4     -9.481487     5     -9.467108     2      3.967687
   1    -24.643786     2    -24.643786     4     -9.481487     6     -9.467108     2      3.697314
   1    -24.643786     2    -24.643786     4     -9.481487     7     -2.555813     2      2.305768
   1    -24.643786     2    -24.643786     4     -9.481487     8     -2.555813     2     -4.275770
   1    -24.643786     2    -24.643786     5     -9.467108     1    -24.643786     2      4.699597
   1    -24.643786     2    -24.643786     5     -9.467108     2    -24.643786     2      6.240445
   1    -24.643786     2    -24.643786     5     -9.467108     3     -9.481487     2      3.697314
   1    -24.643786     2    -24.643786     5     -9.467108     4     -9.481487     2     -3.967687
   1    -24.643786     2    -24.643786     5     -9.467108     6     -9.467108     2      6.394556
   1    -24.643786     2    -24.643786     5     -9.467108     7     -2.555813     2      3.975356
   1    -24.643786     2    -24.643786     5     -9.467108     8     -2.555813     2      0.008121
   1    -24.643786     2    -24.643786     6     -9.467108     1    -24.643786     2     -6.240445
   1    -24.643786     2    -24.643786     6     -9.467108     2    -24.643786     2      4.699597
   1    -24.643786     2    -24.643786     6     -9.467108     3     -9.481487     2     -3.967687
   1    -24.643786     2    -24.643786     6     -9.467108     4     -9.481487     2     -3.697314
   1    -24.643786     2    -24.643786     6     -9.467108     5     -9.467108     2     -6.394556
   1    -24.643786     2    -24.643786     6     -9.467108     7     -2.555813     2     -0.008121
   1    -24.643786     2    -24.643786     6     -9.467108     8     -2.555813     2      3.975356
   1    -24.643786     2    -24.643786     7     -2.555813     1    -24.643786     2     -5.280200
   1    -24.643786     2    -24.643786     7     -2.555813     2    -24.643786     2      3.534729
   1    -24.643786     2    -24.643786     7     -2.555813     3     -9.481487     2     -4.275770
   1    -24.643786     2    -24.643786     7     -2.555813     4     -9.481487     2     -2.305768
   1    -24.643786     2    -24.643786     7     -2.555813     5     -9.467108     2     -3.975356
   1    -24.643786     2    -24.643786     7     -2.555813     6     -9.467108     2      0.008121
   1    -24.643786     2    -24.643786     7     -2.555813     8     -2.555813     2      4.347019
   1    -24.643786     2    -24.643786     8     -2.555813     1    -24.643786     2     -3.534729
   1    -24.643786     2    -24.643786     8     -2.555813     2    -24.643786     2     -5.280200
   1    -24.643786     2    -24.643786     8     -2.555813     3     -9.481487     2     -2.305768
   1    -24.643786     2    -24.643786     8     -2.555813     4     -9.481487     2      4.275770
   1    -24.643786     2    -24.643786     8     -2.555813     5     -9.467108     2     -0.008121
   1    -24.643786     2    -24.643786     8     -2.555813     6     -9.467108     2     -3.975356
   1    -24.643786     2    -24.643786     8     -2.555813     7     -2.555813     2     -4.347019
   1    -24.643786     3     -9.481487     1    -24.643786     2    -24.643786     2     -0.000082
   1    -24.643786     3     -9.481487     1    -24.643786     4     -9.481487     2      0.000096
   1    -24.643786     3     -9.481487     1    -24.643786     5     -9.467108     2      0.000056
   1    -24.643786     3     -9.481487     1    -24.643786     6     -9.467108     2     -0.000038
   1    -24.643786     3     -9.481487     1    -24.643786     7     -2.555813     2     -0.000069
   1    -24.643786     3     -9.481487     1    -24.643786     8     -2.555813     2     -0.000024
   1    -24.643786     3     -9.481487     2    -24.643786     1    -24.643786     2      0.000082
   1    -24.643786     3     -9.481487     2    -24.643786     3     -9.481487     2      0.000096
   1    -24.643786     3     -9.481487     2    -24.643786     5     -9.467108     2      0.000038
   1    -24.643786     3     -9.481487     2    -24.643786     6     -9.467108     2      0.000056
   1    -24.643786     3     -9.481487     2    -24.643786     7     -2.555813     2      0.000024
   1    -24.643786     3     -9.481487     2    -24.643786     8     -2.555813     2     -0.000069
   1    -24.643786     3     -9.481487     3     -9.481487     2    -24.643786     2     -0.000096
   1    -24.643786     3     -9.481487     3     -9.481487     4     -9.481487     2      0.000118
   1    -24.643786     3     -9.481487     3     -9.481487     5     -9.467108     2      0.000068
